@timestamp,@version,__typename,_id,_index,_score,_type,accessibility_caption,comments_disabled,created_at,did_report_as_spam,dimensions.height,dimensions.width,display_url,edge_liked_by.count,edge_media_preview_like.count,edge_media_to_comment.count,fact_check_information,fact_check_overall_rating,gating_info,id,insta_description,is_restricted_pending,is_video,location,location.has_public_page,location.id,location.name,location.slug,media_preview,owner.id,owner.username,shortcode,taken_at_timestamp,text,thumbnail_src,viewer_has_liked
"Mar 17, 2020 @ 14:32:49.562",1,GraphSidecar,BSbp6HABCuLPJKLpUGD_,insta_data-2020.02.26-000001,,_doc,"Photo by Ксеня Демченко on July 24, 2019. Image may contain: one or more people",false,0,false,"1,080","1,080",https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/e35/66427812_121664772447445_8312943310536198225_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=101&_nc_ohc=cpEmEO8U5cIAX-Zqt0_&oh=e4f6f0cd1b87fbee904eff3f137442e4&oe=5E9EC317,52,52,5,,,,2095621394479290348,"Про аквапарк ""Мореон"". Может кому пригодится моё мнение. Идти туда только в будний день! Я даже не представляю, какой там муравейник в выходные! В целом неплохо, но уже видны кое-где места, сильно нуждающиеся в ремонте. Горки, водопадики, джакузи, - всё это здорово, но мне не хватило там ощущения красоты. ""Карибия"" в этом плане сильно выигрывает. Очень понравились термы! Там и красиво, и уютно, есть где побалдеть взрослым и порезвиться детям. Вода очень хлорная. Но с таким количеством микробов (мамы, об этом лучше не думать🙊) наверное иначе никак. #аквапарк#мореон#отдыхсдетьми#москва",false,false,"{""slug"":"""",""id"":""1027056887"",""has_public_page"":true,""name"":""Комплекс Мореон""}",True,1027056887,Комплекс Мореон,,,475147710,airlioness,B0VJI4hpZfs,"1,564,037,559",,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/66427812_121664772447445_8312943310536198225_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=101&_nc_ohc=cpEmEO8U5cIAX-Zqt0_&oh=af606bea8826dafeb9f76a84aadf51ee&oe=5E9BB2F2,false
"Mar 17, 2020 @ 14:32:49.032",1,GraphImage,BCbp6HABCuLPJKLpTmDu,insta_data-2020.02.26-000001,,_doc,"Photo by Полянка Сахалин in Yuzhno-Sakhalinsk. Image may contain: one or more people, people standing, outdoor and nature",false,0,false,480,480,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/e35/66443509_472054606925367_5754026602957989560_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=103&_nc_ohc=_I6per-iHu0AX9gNGKx&oh=0acf58022c17ae1ba94b7513521cf284&oe=5EA38BAF,55,55,1,,,,2095621560397360793,"На Полянке праздник каждый день! 
Дети всегда рады видеть любимых героев.
#Sakhalin#yuzhno_sakhalinsk#полянка#полянкасахалин#деньрожденья#детскийденьрожденья #yuzhnosahalinsk
#polyanka_sakh#polyanka#отдыхнасвежемвоздухе#отдыхсдетьми
Уютный, тихий уголок на свежем воздухе, для празднования дня рождения вашего малыша. 
Для вас : стол, беседка, мангал, казан, котелок, самовар, вода, чистая и просторная территория.
Для ваших деток: безопасное пространство - огороженный газон, горка, качели, батут, машинки, ОЧЕНЬ МНОГО игрушек.

Оплата 1000 руб/час.

Большая парковка. Можем привезти и отвезти. Любой каприз за ваши деньги. Подробности по телефону.  260613. 250360.",false,false,"{""slug"":""yuzhno-sakhalinsk"",""id"":""776477560"",""has_public_page"":true,""name"":""Yuzhno-Sakhalinsk""}",True,776477560,Yuzhno-Sakhalinsk,yuzhno-sakhalinsk,,7980486452,polyanka_sakh,B0VJLTDIm6Z,"1,564,037,579",,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/e35/66443509_472054606925367_5754026602957989560_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=103&_nc_ohc=_I6per-iHu0AX9gNGKx&oh=0acf58022c17ae1ba94b7513521cf284&oe=5EA38BAF,false
"Mar 17, 2020 @ 14:32:48.617",1,GraphImage,Aybp6HABCuLPJKLpTWBO,insta_data-2020.02.26-000001,,_doc,Photo by Ведущая-организатор Алина in Naturalist home of Nature with @anatoliy_pedko. Image may contain: sky and outdoor,false,0,false,"1,080","1,080",https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/66429633_438084033587864_33649166402183869_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=cqlmxkxuGDkAX9c7M-q&oh=ab4af80e8f7320437a17fea55c839a04&oe=5E9A64B2,255,255,6,,,,2095621976245524640,"Немного романтики🌙
.
Вчера встретили закат на лодке вдвоём 😍Задумалась, когда последний раз такой момент был, а я не помню🥺
.
Дети конечно это счастье, но главное не переключиться полностью на новое счастье, ведь то счастье, которое испытывал, будучи только вдвоём может просто исчезнуть 🙈
.
Говорят, что любви хватит на всех, но с этим я бы ещё поспорила 🙈
.
Нужно стараться находить время на нас, ведь именно мы и создали ту маленькую любовь, которая сейчас диктует условия 😁
.
Правда @anatoliy_pedko ? .
.
Красиво в @naturalist.ua и очень комфортно ❤️
.
.
#active_mama🎉 #отдыхсдетьми #люблю #закат #закаты",false,false,"{""slug"":""naturalist-home-of-nature"",""id"":""1023901781"",""has_public_page"":true,""name"":""Naturalist home of Nature""}",True,1023901781,Naturalist home of Nature,naturalist-home-of-nature,,428912980,alina_event,B0VJRWVndig,"1,564,037,628",,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/66429633_438084033587864_33649166402183869_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=cqlmxkxuGDkAX9c7M-q&oh=2760dae5eba5b36a0b559153066f3a19&oe=5EA36BB0,false
"Mar 17, 2020 @ 14:32:48.122",1,GraphImage,Aibp6HABCuLPJKLpS2Bg,insta_data-2020.02.26-000001,,_doc,"Photo by МАМА БЛОГЕР👉 РАДОСТЬ В ДОМЕ in Москва, Тимирязевский парк. Image may contain: one or more people and closeup",false,0,false,"1,080","1,080",https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/e35/67346322_1516768678480931_2611784480903681295_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=LiNXWgmljxUAX9R_h6k&oh=2c660adbd5adef2bfde92bfb9301d831&oe=5E9AD8D4,428,428,47,,,,2095622008541883468,"ПОПОЛНЮ БАЛАНС ТЕЛЕФОНА!
⠀
СТОП, ПОЗДРАВЛЯЮ🎉🎊 @_oksana_ant
См. в сторис!😉
⠀
Еженедельный бонус моим дорогим подписчикам-пополнение баланса! 👏😍
⠀
Условия очень просты:
⠀
1⃣Лайк на это фото и три предыдущих!
⠀
2⃣Написать из какого вы города и отметить друга в комментарии.
⠀
Все!!
⠀
Вечером до 18:00 выберу победителя при помощи программы @lizaonair
⠀
Всем удачи!!",false,false,"{""slug"":"""",""id"":""766959541"",""has_public_page"":true,""name"":""Москва, Тимирязевский парк""}",True,766959541,"Москва, Тимирязевский парк",,,557169295,ya_ne_vse,B0VJR0aoSxM,"1,564,037,632",,https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/67346322_1516768678480931_2611784480903681295_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=LiNXWgmljxUAX9R_h6k&oh=354237256ca012d2630a500eda723158&oe=5EA2BC6E,false
"Mar 17, 2020 @ 14:32:47.634",1,GraphVideo,ASbp6HABCuLPJKLpSWB4,insta_data-2020.02.26-000001,,_doc,,false,0,false,425,750,https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/e35/67101353_217941902504291_3890324633263277971_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=lh4hDhyAuK8AX8cEQXM&oh=e587e1f06318916626e0234e50053b81&oe=5E730E6B,31,31,0,,,,2095623806756305513,"✈️Акция🔥 от Qatar Airways - билеты на Мальдивы со скидкой до 45% при бронировании до 08 августа!⠀⠀ ✨Выбирай дату путешествия на Мальдивы с 1 ноября 2019 по 31 марта 2020 по цене от 610$/взрослый - эконом класс, от 2,720$/взрослый бизнес класс! ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
.
Самые красивые и выгодные предложения на Мальдивы!
.
Звоните +380665404392 для быстрого получения информации. .
. . .
 #авиабилеты #авиа #авиабилетынамальдивы #авиабилетыкиев  #отдыхнамальдивах #отдыхнаморе #отдыхнаокеане #отдыхнамальдивахсребенком #турагент .
.
.
.
.
. 
#maldives #мальдивы  #турынамальдивы #мальдивытуры #мальдивыизкиева  #вилланаводе #watervilla#воднаявилла #мальдивыизкиева #отелинамальдивах #свабедноепутешествие
.
#отдыхсдетьми #отдыхсдетьминамальдивах #отдыхсдетьминамальдивскихостровах #отдыхсдетьминаостровах",false,true,"{""slug"":""maldives"",""id"":""142233509121366"",""has_public_page"":true,""name"":""Maldives""}",True,142233509121366,Maldives,maldives,,6328790003,fly_to_maldives,B0VJr_Ij7pp,"1,564,037,856",,https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/e35/c156.0.408.408a/67101353_217941902504291_3890324633263277971_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=lh4hDhyAuK8AX8cEQXM&oh=ae6331a00000a5e766bfe9cb5ac0657c&oe=5E72EAE5,false
"Mar 17, 2020 @ 14:32:47.232",1,GraphImage,ACbp6HABCuLPJKLpR2Dm,insta_data-2020.02.26-000001,,_doc,"Photo by ДЕТСКАЯ ОДЕЖДА in Moscow Sheremetyevo International Airport, Terminal D.",false,0,false,"1,170","1,080",https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/66817185_560587784476756_4559027887121320818_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=CNbPjumnTBAAX8zRqgr&oh=18768a8621b6c7e4d260e1a24e4a10bc&oe=5EA2F9DF,53,53,1,,,,2095624025767333623,"Возьмите с собой в отпуск комбез из муслина,  нехило так сэкономите место в чемодане,  он занимает очень мало места, да еще и не мнется.
.
Я уже говорила,  что муслин ооочень быстро сохнет и не дает коже малыша обгореть?  А если вдруг где-то обгорели,  эта ткань очень мягкая и нежная,  не натрет и не побеспокоит даже раздраженную кожу..
.
Одни сплошные плюсы и ни одного минуса.  Надо брать!
Комбез до 92 2100₽
Комбез до 122 2500₽
#бусиннка_малышам #бусиннка_комбез",false,false,"{""slug"":""moscow-sheremetyevo-international-airport-terminal-d"",""id"":""274317852"",""has_public_page"":true,""name"":""Moscow Sheremetyevo International Airport, Terminal D""}",True,274317852,"Moscow Sheremetyevo International Airport, Terminal D",moscow-sheremetyevo-international-airport-terminal-d,,1708256680,businnka_baby,B0VJvLGos73,"1,564,037,873",,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/c0.45.1080.1080a/s640x640/66817185_560587784476756_4559027887121320818_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=CNbPjumnTBAAX8zRqgr&oh=c813a315c38add9c3d82dd8443638e1f&oe=5E9EC97C,false
"Mar 17, 2020 @ 14:32:46.240",1,GraphImage,6Cbp6HABCuLPJKLpRF8F,insta_data-2020.02.26-000001,,_doc,"Photo by ТуристическоеАгентство|Тула in Ras Um Sid. Image may contain: beach, sky, outdoor and water",false,0,false,"1,080","1,080",https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/e35/67033445_332923410993897_6309803908272515898_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=109&_nc_ohc=B6Euqdeu1NkAX_fqeK1&oh=91a32c5421fca44aabb70ffbcb7ba823&oe=5E9EF2D7,3,3,2,,,,2095624746019552283,"🔥🔥🔥⁣⁣
🏠Luna Sharm Hotel 3*⁣⁣
🏝Шарм-Эль-Шейх⁣⁣
------------⁣⁣
✈ 29 августа на 7 ночей⁣⁣
Питание:🍴завтрак⁣⁣
------------⁣⁣
💵 Стоимость от 75 902 ₽ за двоих⁣⁣
👑 Рейтинг Tophotels 3.59⁣⁣
⁣⁣
❗Сообщите номер тура менеджеру:70132⁣⁣
👉🏽Информацию уточняйте по телефону ☎  8(4872)701-626⁣⁣
📲8-920-277-74-91(What'sApp) ⁣⁣
⁣⁣
#турыегипет #турышармэльшейх #путешествие #отдых #туры #турывтуле#золотаярыбкатула#поисктуравтуле#подбортуравтуле#туристическоеагентствотула#туристическоеагентствовтуле#путешествиятула#отдыхсемья#отдыхсдетьми#путешествиясдетьми#горящийтуртула",false,false,"{""slug"":""ras-um-sid"",""id"":""266030577413067"",""has_public_page"":true,""name"":""Ras Um Sid""}",True,266030577413067,Ras Um Sid,ras-um-sid,,2103725827,gold_fish_tula,B0VJ5p5A3wb,"1,564,037,958",,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/67033445_332923410993897_6309803908272515898_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=109&_nc_ohc=B6Euqdeu1NkAX_fqeK1&oh=fd0c43770f56f8aad5bd8e0cb8865406&oe=5EA31D32,false
"Mar 17, 2020 @ 14:32:45.786",1,GraphVideo,5ybp6HABCuLPJKLpQl9A,insta_data-2020.02.26-000001,,_doc,,false,0,false,640,640,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/66858033_391819208136270_3597747587048311318_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=Yx1m7VG5W9UAX_4IEwQ&oh=030b5d2b18ab2bafbdd96bb968b19697&oe=5E73F66D,305,305,12,,,,2095626584158186945,"#Друзья, на видео гора Пшиш - высшая точка Архыза, ее высота составляет  3790 метров над уровнем моря 🏔
Вершина  же покрыта снегом и вечными ледниками, но при этом пояс альпийских лугов доходит до самых их  границ.
У подножия горы #Пшиш произрастает реликтовый лес. Это и  кавказская сосна, и ель, тис, границу леса замыкает низкорослая береза.
⠀
#ВашРомантик
⠀
БРОНИРОВАНИЕ ⤵
☎ 8(800) 550-16- 50 // +7(938) 025-24-95
🌐 https://hotelromantik.ru/booking/
📩 info@hotelromantik.ru
⠀
Видео: @sochimounts.ru
#нашотель #Романтик_Архыз #акция #КурортАрхыз #Путешествие #Курорт #Горнолыжный_курорт #ПриродаАрхыза #ОтельРомантик #ялюблюархыз #архызpark #ski #карачаевочеркесия #СчастливаяСемья #СемейныйОтдых #ОтдыхВсейСемьей #летовгорах #каникулы #зож #отдыхсдетьми #здоровье #ЗдороваяСемья #ПолезныйОтдых #летнийотпуск #лето2019 #лето_в_горах #отдыхаемвыгодно",false,true,"{""slug"":""-"",""id"":""718359368179377"",""has_public_page"":true,""name"":""Карачаево-Черкесская республика""}",True,718359368179377,Карачаево-Черкесская республика,-,,3888064232,romantik_arhyz,B0VKUZynS3B,"1,564,038,200",,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/66858033_391819208136270_3597747587048311318_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=Yx1m7VG5W9UAX_4IEwQ&oh=030b5d2b18ab2bafbdd96bb968b19697&oe=5E73F66D,false
"Mar 17, 2020 @ 14:32:45.257",1,GraphImage,5ibp6HABCuLPJKLpQF8v,insta_data-2020.02.26-000001,,_doc,"Photo by Турагентство Pegas Toutistik in Boca Chica, Distrito Nacional, Dominican Republic. Image may contain: sky, nature and outdoor",false,0,false,"1,080","1,080",https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/e35/67288118_114717262978186_5198271408688573575_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=110&_nc_ohc=LJd8s4nOggMAX8dGTSw&oh=78900d4dc2e8827d7bcba34e494b4881&oe=5E9FA54D,1,1,0,,,,2095626857794597050,"Отель BelleVue Dominican Bay 3*, Бока-Чика⁣⁣
------------⁣⁣
✈ 30 августа на 7 ночей⁣⁣
🍴питание+напитки местного производства⁣⁣
------------⁣⁣
От 50 763 ₽ за одного⁣⁣
⁣⁣
(Стоимость тура действительна на момент публикации)⁣⁣
⁣⁣
Обращайтесь по тел.8 (82142) 7-17-66⁣⁣
Для побора, расчёта и бронирования туров, пишите в директ или Whats'App:⁣⁣
+7 912 95 4-50-35⁣⁣
⁣⁣
Адрес нашего офиса:⁣⁣
г.Печора,Печорский пр-т, 92 ""А""⁣⁣
⁣⁣
#турыдоминикана #турыбокачика #путешествие #отдых #туры #пегаспечора #глобуспечора #пляжныйотдых #экскурсионныетуры #автобусныетуры #авиабилетыпечора #визы #отдыхсдетьми #свадебныетуры #страховка #страховкаотневыезда",false,false,"{""slug"":""boca-chica-distrito-nacional-dominican-republic"",""id"":""225376021"",""has_public_page"":true,""name"":""Boca Chica, Distrito Nacional, Dominican Republic""}",True,225376021,"Boca Chica, Distrito Nacional, Dominican Republic",boca-chica-distrito-nacional-dominican-republic,,1505906824,pegas_pechora,B0VKYYonXC6,"1,564,038,210",,https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/67288118_114717262978186_5198271408688573575_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=110&_nc_ohc=LJd8s4nOggMAX8dGTSw&oh=c160fdfa23c9abab4929d9f388f38523&oe=5E9EADA8,false
"Mar 17, 2020 @ 14:32:44.800",1,GraphImage,5Sbp6HABCuLPJKLpPl9m,insta_data-2020.02.26-000001,,_doc,"Photo by Гостевой Дом Бирюзовая 19 in Лазаревское, Краснодарский край. Image may contain: one or more people, ring, outdoor, water and nature",false,0,false,733,"1,080",https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/e35/67116976_474039426761691_5033977579694314607_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=103&_nc_ohc=6wgxXsQos-UAX_f8-0x&oh=53dca215b7c5d8fb4bc4e24eb1567f16&oe=5E9DEC0F,163,163,1,,,,2095627241287605652,"Лето в самом разгаре 😉.
⠀
Благодарим всех кто выбрал нас 😘.
⠀
Кто уже посетил нас, приглашаем ВАС снова.
Кто к нам только собирается, ждем Вас🤗 .
⠀
Кто планирует отдых на осень, торопитесь, в сентябре остаётся все меньше свободных дат📌.
⠀
Наслаждайтесь отдыхом вмести с нами.
C ❤️, ваш  @Lazarevskoehotel
⠀
По вопросам бронирования ⬇️:
☎️ +7 (989) 087-27-67;
☎️ +7 (951) 119-90-05;
WhatsApp, Viber,
по :  biryzovaya19@mail.ru
г.Сочи, п.Лазаревское, ул.Бирюзовая 19",false,false,"{""slug"":"""",""id"":""1957603134509729"",""has_public_page"":true,""name"":""Лазаревское, Краснодарский край""}",True,1957603134509729,"Лазаревское, Краснодарский край",,,7497303863,lazarevskoehotel,B0VKd9ylF2U,"1,564,038,256",,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/e35/c138.0.587.587a/67116976_474039426761691_5033977579694314607_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=103&_nc_ohc=6wgxXsQos-UAX_f8-0x&oh=dc4c196e3f91c407b2266b935a2ee3a8&oe=5EA75C4D,false
"Mar 17, 2020 @ 14:32:43.954",1,GraphVideo,4ybp6HABCuLPJKLpO18Y,insta_data-2020.02.26-000001,,_doc,,false,0,false,750,750,https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/e35/65870903_512096572665276_8221114930953071463_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=100&_nc_ohc=EDtxR1bg17sAX9tWCDX&oh=844758663e2ed72cd32b6d6566fecfcc&oe=5E73080D,"1,641","1,641",205,,,,2095626508777061104,"⠀
Итак, ровно месяц одна с тремя детьми...
⠀
Сложно? Вовсе нет!
Старшие уже взрослые, и с уборкой где-то помогут, и продукты до дома из супермаркета донесут!
Рита тоже уже не ручная ляля слава богу 🙏
⠀
Единственный момент - очень все соскучились по нашему папе!
Первый раз мы расстались на такой большой срок и скажу честно мне это было не легко.
Если первые пару недель за бытом и суетой я даже и скучать-то особо не успевала, то дальше уже сложнее стало 😢
⠀
Спасала конечно ежедневная видео-связь (порой и не по одному разу), но этого конечно мало 🙈
⠀
Зато сегодня у нас праздник 🥳
Ждём нашего папу к вечеру и готовим ему миллион обнимашек и целовашек 🤗🤗🤗
⠀
#julies_trip #julies_trip_bulgaria
⠀",false,true,"{""slug"":""sozopolis-burgas-bulgaria"",""id"":""247019130"",""has_public_page"":true,""name"":""Sozopolis, Burgas, Bulgaria""}",True,247019130,"Sozopolis, Burgas, Bulgaria",sozopolis-burgas-bulgaria,,4116978712,yulia_mama3x,B0VKTTljHrw,"1,564,038,284",,https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/65870903_512096572665276_8221114930953071463_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=100&_nc_ohc=EDtxR1bg17sAX9tWCDX&oh=9e5859e9c1ac3bf8e16fe27827bdac25&oe=5E73FEE8,false
"Mar 17, 2020 @ 14:32:43.428",1,GraphImage,4ibp6HABCuLPJKLpOV8K,insta_data-2020.02.26-000001,,_doc,"Photo by SWEET BABY STUDIO ДУБНА in Дубна, набережная. Image may contain: one or more people",false,0,false,720,"1,080",https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/e35/66333869_444313762816726_886447471391981323_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=110&_nc_ohc=jelSFl0lRgkAX9j60Ix&oh=e230817188c9790d26e96dba1e29cb07&oe=5EA6D2E3,101,101,1,,,,2095629110261835571,"Дать себе отдохнуть🐚🐚🐚 Позволить замереть. Насладиться моментом. Морем. Едой. Ребёнком, который нежно обнимает и шепчет: «Мама, я тебя люблю».
Удивительно, но ты, вспоминая свой прошедший день, в котором не было места книге, чашке кофе в тишине и одиночеству хотя бы на пять минут, искренне не понимаешь, что устала. Признать, что ты устала, — это не про слабость. Это про взросление, это про прислушаться к себе, почувствовать себя, пожалеть себя, не надеясь на какого-то взрослого, который придёт и возьмёт «на ручки». Про бережное отношение к себе самой🍀🍀🍀
Не обязательно уезжать, да и не всегда есть такая возможность, но вот что можно сделать здесь и сейчас: выделить себе хотя бы час в день, где есть ты и только ты, без мужа, детей, мамы 
Почувствуй это лето, и оно будет прекрасно! Ты выдохнешь, возьмёшь паузу, и увидишь, что силы вдруг найдутся!
по материалам SelfMamaCommunity
А на наших съёмках мы бережно относимся не только к малышам, но и к мамочкам-папочкам ! ) смотрИте-расслабляйтесь-умиляйтесь-никуданеторопИтесь )))
ваша SWEETBABYSTUDIO 😍😍😍",false,false,"{""slug"":"""",""id"":""140940929918509"",""has_public_page"":true,""name"":""Дубна, набережная""}",True,140940929918509,"Дубна, набережная",,,5994022240,newborndubna,B0VK5KaH-cz,"1,564,038,479",,https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/c180.0.720.720a/s640x640/66333869_444313762816726_886447471391981323_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=110&_nc_ohc=jelSFl0lRgkAX9j60Ix&oh=72bb319d137bad580d230b6ca91462f5&oe=5EA51ADD,false
"Mar 17, 2020 @ 14:32:42.995",1,GraphSidecar,4Sbp6HABCuLPJKLpN19Y,insta_data-2020.02.26-000001,,_doc,"Photo by Аренда домов в Беларуси on July 25, 2019. Image may contain: table, outdoor and nature",false,0,false,"1,080","1,080",https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/e35/66073434_331787751031897_7538458145602239878_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=101&_nc_ohc=0uj18ujlr3oAX99zD4L&oh=1eaf503de2947209f77862d9283f25bd&oe=5E9C5C91,4,4,1,,,,2095629713184121688,"☘Каждая деталь нашей усадьбы продумана  и сделана с любовью❤
⠀
Мы используем только качественные и  экологичные материалы☘
⠀
Вся отделка  выполнена хозяином усадьбы вручную🏡
Будем рады видеть Вас у нас в гостях!❤
⠀
========================================
По всем вопросам ⠀
📲 +375333204976  Viber (Геннадий)
⠀
#отдых #беларусь #всябеларусь #природа🌿 #природарядом #шашлыкмашлык #природамать #отдыхнаморе #арендадома #отдыхаем #беларусь🇧🇾 #шашлыки #отдыхсдетьми#усадьба #деревня#базаотдыха#забронироватьотель
#турбаза#забронироватьномер#экоусадьба
#усадьбабеларусь",false,false,"{""slug"":""belarus"",""id"":""333338324"",""has_public_page"":true,""name"":""Belarus""}",True,333338324,Belarus,belarus,,16020011535,zagorodny_dom,B0VLB77F-NY,"1,564,038,550",,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/66073434_331787751031897_7538458145602239878_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=101&_nc_ohc=0uj18ujlr3oAX99zD4L&oh=18a7606655b9f396d42534a5ea0f72d1&oe=5E9E0F74,false
